Time and Date,Electricity:Facility ,Heating:Electricity ,Cooling:Electricity ,InteriorLights:Electricity ,ExteriorLights:Electricity ,InteriorEquipment:Electricity ,Fans:Electricity ,Pumps:Electricity ,Gas:Facility ,Heating:Gas ,WaterSystems:Gas 
 12/25  16:00:00,14674676.27,0,0,1792322.307,0,5940057.914,6942296.052,1.45E-05,36593448.19,36521448.19,72000
 12/25  17:00:00,17103757.93,0,0,1792322.307,3319200,5940057.914,6052177.705,1.45E-05,39674408.51,38003319.64,1671088.867
 12/25  18:00:00,24632276.27,0,0,1792322.307,9957600,5940057.914,6942296.052,1.45E-05,38429616.41,36758526.62,1671089.787
 12/25  19:00:00,24193572.2,0,0,1792322.307,9957600,5940057.914,6503591.976,1.45E-05,41273624.37,41201624.37,72000
 12/25  20:00:00,24481804.85,0,0,1792322.307,9957600,5940057.914,6791824.628,1.45E-05,39781536.65,38110456.27,1671080.388
 12/25  21:00:00,24193572.2,0,0,1792322.307,9957600,5940057.914,6503591.976,1.45E-05,42886636.83,41215546.92,1671089.905
 12/25  22:00:00,24481804.85,0,0,1792322.307,9957600,5940057.914,6791824.628,1.45E-05,38107539.76,38035539.76,72000
 12/25  23:00:00,24193572.2,0,0,1792322.307,9957600,5940057.914,6503591.976,1.45E-05,42763501.15,41092409.83,1671091.317
 12/25  24:00:00,24481804.85,0,0,1792322.307,9957600,5940057.914,6791824.628,1.45E-05,38650058.36,38578058.36,72000
 12/26  01:00:00,25947884.37,0,0,1792322.307,9957600,7920077.219,6277884.841,1.45E-05,42879088.12,41207986.54,1671101.577
 12/26  02:00:00,26160881.31,0,0,1792322.307,9957600,7920077.219,6490881.781,1.45E-05,48241757.6,46570672.2,1671085.399
 12/26  03:00:00,26324062.93,0,0,1792322.307,9957600,7920077.219,6654063.4,1.45E-05,44331721.86,44259721.86,72000
 12/26  04:00:00,26160881.31,0,0,1792322.307,9957600,7920077.219,6490881.781,1.45E-05,48620587.98,46949496.39,1671091.587
 12/26  05:00:00,26098355.79,0,0,1792322.307,9957600,7920077.219,6428356.264,1.45E-05,44673897.42,43002788.71,1671108.708
 12/26  06:00:00,27426553.63,0,0,3584644.615,9957600,7920077.219,5964231.797,1.45E-05,36719497.78,36647497.78,72000
 12/26  07:00:00,30626875.75,0,0,3584644.615,9957600,7920077.219,9164553.918,1.45E-05,137231770.2,135560657.9,1671112.307
 12/26  08:00:00,31157764.98,0,0,10753933.84,3319200,7920077.219,9164553.918,1.45E-05,123541300,121870206.1,1671093.834
 12/26  09:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,84116910.73,82445638.78,1671271.951
 12/26  10:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,69057493.43,67386153.28,1671340.152
 12/26  11:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,51097420.5,49426102.44,1671318.059
 12/26  12:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,36758020.62,35086640.01,1671380.606
 12/26  13:00:00,57266509.89,0,0,32261801.53,0,15840154.44,9164553.918,1.45E-05,37100281.65,33829596.23,3270685.415
 12/26  14:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,26918529.6,25247230.17,1671299.428
 12/26  15:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,22695624.5,21024338.04,1671286.458
 12/26  16:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,20885202.43,19213921.99,1671280.443
 12/26  17:00:00,62565729.19,0,0,32261801.53,3319200,17820173.74,9164553.918,1.45E-05,22509392.88,20838172.57,1671220.31
 12/26  18:00:00,46945473.51,0,0,17923223.07,9957600,9900096.523,9164553.918,1.45E-05,40346913.6,38675779.8,1671133.806
 12/26  19:00:00,37796164.98,0,0,10753933.84,9957600,7920077.219,9164553.918,1.45E-05,53224600.92,51553471.22,1671129.707
 12/26  20:00:00,37796164.98,0,0,10753933.84,9957600,7920077.219,9164553.918,1.45E-05,57734217.04,57662217.04,72000
 12/26  21:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,65838698.24,64167524.42,1671173.819
 12/26  22:00:00,34211520.37,0,0,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,70163755.16,68492731.19,1671023.979
 12/26  23:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1671017.322,0,1671017.322
 12/26  24:00:00,24823881.93,0,0,1792322.307,9957600,7920077.219,5153882.407,1.45E-05,7201361.687,7129361.687,72000
 12/27  01:00:00,24573897.81,0,0,1792322.307,9957600,7920077.219,4903898.279,1.45E-05,10893872.81,9222762.089,1671110.719
 12/27  02:00:00,25127325.09,0,0,1792322.307,9957600,7920077.219,5457325.559,1.45E-05,20305703.95,18634614.38,1671089.567
 12/27  03:00:00,24573897.81,0,0,1792322.307,9957600,7920077.219,4903898.279,1.45E-05,22843421.85,22771421.85,72000
 12/27  04:00:00,25127325.09,0,0,1792322.307,9957600,7920077.219,5457325.559,1.45E-05,29605086.32,27933990.41,1671095.911
 12/27  05:00:00,24573897.81,0,0,1792322.307,9957600,7920077.219,4903898.279,1.45E-05,29403803.6,27732701.23,1671102.369
 12/27  06:00:00,26919647.39,0,0,3584644.615,9957600,7920077.219,5457325.559,1.45E-05,34016180.9,33944180.9,72000
 12/27  07:00:00,30626875.75,0,0,3584644.615,9957600,7920077.219,9164553.918,1.45E-05,111028084.8,109356970.2,1671114.516
 12/27  08:00:00,31157764.98,0,0,10753933.84,3319200,7920077.219,9164553.918,1.45E-05,111073951,109402753.5,1671197.557
 12/27  09:00:00,59246529.19,0,0,32261801.53,0,17820173.74,9164553.918,1.45E-05,73633602.21,71962356.28,1671245.93
